SOUID,    DATE,   CC, Q_CC
105608,19830410,    6,    0
105608,19830411,    6,    0
105608,19830412,    3,    0
105608,19830413,    6,    0
105608,19830414,    7,    0
105608,19830415,    6,    0
105608,19830416,    8,    0
105608,19830417,    5,    0
105608,19830418,    5,    0
105608,19830419,    8,    0
105608,19830420,    6,    0
105608,19830421,    6,    0
105608,19830422,    6,    0
105608,19830423,    7,    0
105608,19830424,    6,    0
105608,19830425,    6,    0
105608,19830426,    8,    0
105608,19830427,    8,    0
105608,19830428,    8,    0
105608,19830429,    8,    0
105608,19830430,    7,    0
105608,19830501,    8,    0
105608,19830502,    8,    0
105608,19830503,    7,    0
105608,19830504,    7,    0
105608,19830505,    7,    0
105608,19830506,    7,    0
105608,19830507,    7,    0
105608,19830508,    7,    0
105608,19830509,    7,    0
105608,19830510,    8,    0
105608,19830511,    8,    0
105608,19830512,    7,    0
105608,19830513,    7,    0
105608,19830514,    7,    0
105608,19830515,    7,    0
105608,19830516,    6,    0
105608,19830517,    8,    0
105608,19830518,    7,    0
105608,19830519,    7,    0
105608,19830520,    6,    0
105608,19830521,    6,    0
105608,19830522,    5,    0
105608,19830523,    2,    0
105608,19830524,    6,    0
105608,19830525,    5,    0
105608,19830526,    5,    0
105608,19830527,    6,    0
105608,19830528,    8,    0
105608,19830529,    8,    0
105608,19830530,    7,    0
105608,19830531,    6,    0
105608,19830601,    8,    0
105608,19830602,    8,    0
105608,19830603,    8,    0
105608,19830604,    7,    0
105608,19830605,    7,    0
105608,19830606,    2,    0
105608,19830607,    7,    0
105608,19830608,    7,    0
105608,19830609,    7,    0
105608,19830610,    7,    0
105608,19830611,    7,    0
105608,19830612,    6,    0
105608,19830613,    7,    0
105608,19830614,    6,    0
105608,19830615,    4,    0
105608,19830616,    8,    0
105608,19830617,    7,    0
105608,19830618,    5,    0
105608,19830619,    5,    0
105608,19830620,    6,    0
105608,19830621,    6,    0
105608,19830622,    4,    0
105608,19830623,    8,    0
105608,19830624,    7,    0
105608,19830625,    7,    0
105608,19830626,    6,    0
105608,19830627,    4,    0
105608,19830628,    7,    0
105608,19830629,    6,    0
105608,19830630,    6,    0
105608,19830701,    7,    0
105608,19830702,    6,    0
105608,19830703,    7,    0
105608,19830704,    6,    0
105608,19830705,    4,    0
105608,19830706,    4,    0
105608,19830707,    7,    0
105608,19830708,    5,    0
105608,19830709,    1,    0
105608,19830710,    1,    0
105608,19830711,    2,    0
105608,19830712,    3,    0
105608,19830713,    4,    0
105608,19830714,    2,    0
105608,19830715,    6,    0
105608,19830716,    6,    0
105608,19830717,    6,    0
105608,19830718,    5,    0
105608,19830719,    7,    0
105608,19830720,    6,    0
105608,19830721,    2,    0
105608,19830722,    2,    0
105608,19830723,    6,    0
105608,19830724,    7,    0
105608,19830725,    7,    0
105608,19830726,    7,    0
105608,19830727,    5,    0
105608,19830728,    7,    0
105608,19830729,    5,    0
105608,19830730,    4,    0
105608,19830731,    7,    0
105608,19830801,    5,    0
105608,19830802,    5,    0
105608,19830803,    7,    0
105608,19830804,    6,    0
105608,19830805,    5,    0
105608,19830806,    6,    0
105608,19830807,    6,    0
105608,19830808,    4,    0
105608,19830809,    4,    0
105608,19830810,    4,    0
105608,19830811,    3,    0
105608,19830812,    4,    0
105608,19830813,    4,    0
105608,19830814,    2,    0
105608,19830815,    7,    0
105608,19830816,    6,    0
105608,19830817,    5,    0
105608,19830818,    7,    0
105608,19830819,    2,    0
105608,19830820,    4,    0
105608,19830821,    6,    0
105608,19830822,    4,    0
105608,19830823,    8,    0
105608,19830824,    7,    0
105608,19830825,    7,    0
105608,19830826,    5,    0
105608,19830827,    6,    0
105608,19830828,    5,    0
105608,19830829,    6,    0
105608,19830830,    7,    0
105608,19830831,    5,    0
105608,19830901,    6,    0
105608,19830902,    7,    0
105608,19830903,    7,    0
105608,19830904,    6,    0
105608,19830905,    6,    0
105608,19830906,    4,    0
105608,19830907,    6,    0
105608,19830908,    8,    0
105608,19830909,    4,    0
105608,19830910,    7,    0
105608,19830911,    6,    0
105608,19830912,    4,    0
105608,19830913,    6,    0
105608,19830914,    8,    0
105608,19830915,    8,    0
105608,19830916,    7,    0
105608,19830917,    6,    0
105608,19830918,    6,    0
105608,19830919,    6,    0
105608,19830920,    7,    0
105608,19830921,    5,    0
105608,19830922,    4,    0
105608,19830923,    6,    0
105608,19830924,    6,    0
105608,19830925,    6,    0
105608,19830926,    8,    0
105608,19830927,    8,    0
105608,19830928,    8,    0
105608,19830929,    8,    0
105608,19830930,    7,    0
105608,19831001,    8,    0
105608,19831002,    7,    0
105608,19831003,    7,    0
105608,19831004,    8,    0
105608,19831005,    6,    0
105608,19831006,    7,    0
105608,19831007,    5,    0
105608,19831008,    6,    0
105608,19831009,    7,    0
105608,19831010,    4,    0
105608,19831011,    4,    0
105608,19831012,    8,    0
105608,19831013,    6,    0
105608,19831014,    6,    0
105608,19831015,    7,    0
105608,19831016,    6,    0
105608,19831017,    6,    0
105608,19831018,    7,    0
105608,19831019,    5,    0
105608,19831020,    6,    0
105608,19831021,    2,    0
105608,19831022,    7,    0
105608,19831023,    6,    0
105608,19831024,    4,    0
105608,19831025,    8,    0
105608,19831026,    8,    0
105608,19831027,    6,    0
105608,19831028,    2,    0
105608,19831029,    4,    0
105608,19831030,    6,    0
105608,19831031,    6,    0
105608,19831101,    7,    0
105608,19831102,    7,    0
105608,19831103,    8,    0
105608,19831104,    6,    0
105608,19831105,    6,    0
105608,19831106,    8,    0
105608,19831107,    5,    0
105608,19831108,    6,    0
105608,19831109,    6,    0
105608,19831110,    8,    0
105608,19831111,    8,    0
105608,19831112,    8,    0
105608,19831113,    6,    0
105608,19831114,    2,    0
105608,19831115,    5,    0
105608,19831116,    4,    0
105608,19831117,    8,    0
105608,19831118,    8,    0
105608,19831119,    8,    0
105608,19831120,    4,    0
105608,19831121,    3,    0
105608,19831122,    4,    0
105608,19831123,    6,    0
105608,19831124,    6,    0
903162,19831125,    8,    0
105608,19831126,    8,    0
105608,19831127,    8,    0
105608,19831128,    6,    0
105608,19831129,    5,    0
105608,19831130,    6,    0
105608,19831201,    8,    0
105608,19831202,    8,    0
105608,19831203,    8,    0
105608,19831204,    8,    0
105608,19831205,    4,    0
105608,19831206,    2,    0
105608,19831207,    6,    0
105608,19831208,    8,    0
105608,19831209,    7,    0
105608,19831210,    2,    0
105608,19831211,    6,    0
105608,19831212,    5,    0
105608,19831213,    8,    0
105608,19831214,    8,    0
105608,19831215,    6,    0
105608,19831216,    7,    0
105608,19831217,    8,    0
105608,19831218,    6,    0
105608,19831219,    8,    0
105608,19831220,    8,    0
105608,19831221,    6,    0
903162,19831222,    5,    0
105608,19831223,    8,    0
105608,19831224,    8,    0
105608,19831225,    6,    0
105608,19831226,    5,    0
105608,19831227,    8,    0
105608,19831228,    7,    0
105608,19831229,    8,    0
105608,19831230,    6,    0
105608,19831231,    8,    0
105608,19840101,    7,    0
105608,19840102,    6,    0
105608,19840103,    7,    0
105608,19840104,    4,    0
105608,19840105,    7,    0
105608,19840106,    7,    0
105608,19840107,    4,    0
105608,19840108,    1,    0
105608,19840109,    6,    0
105608,19840110,    8,    0
105608,19840111,    8,    0
105608,19840112,    7,    0
105608,19840113,    7,    0
105608,19840114,    7,    0
105608,19840115,    7,    0
105608,19840116,    7,    0
105608,19840117,    7,    0
105608,19840118,    4,    0
105608,19840119,    2,    0
105608,19840120,    4,    0
105608,19840121,    6,    0
105608,19840122,    8,    0
105608,19840123,    8,    0
105608,19840124,    7,    0
105608,19840125,    6,    0
105608,19840126,    7,    0
105608,19840127,    8,    0
105608,19840128,    8,    0
105608,19840129,    7,    0
105608,19840130,    8,    0
105608,19840131,    4,    0
105608,19840201,    7,    0
105608,19840202,    6,    0
105608,19840203,    6,    0
105608,19840204,    7,    0
105608,19840205,    7,    0
105608,19840206,    7,    0
105608,19840207,    4,    0
105608,19840208,    3,    0
105608,19840209,    4,    0
903162,19840210,    8,    0
903162,19840211,    7,    0
105608,19840212,    7,    0
105608,19840213,    6,    0
105608,19840214,    8,    0
105608,19840215,    6,    0
105608,19840216,    8,    0
105608,19840217,    8,    0
105608,19840218,    3,    0
105608,19840219,    1,    0
105608,19840220,    6,    0
105608,19840221,    7,    0
105608,19840222,    8,    0
105608,19840223,    8,    0
105608,19840224,    8,    0
903162,19840225,    7,    0
105608,19840226,    8,    0
105608,19840227,    7,    0
105608,19840228,    8,    0
105608,19840229,    6,    0
105608,19840301,    8,    0
105608,19840302,    6,    0
105608,19840303,    5,    0
105608,19840304,    7,    0
105608,19840305,    5,    0
105608,19840306,    6,    0
105608,19840307,    7,    0
105608,19840308,    7,    0
105608,19840309,    7,    0
105608,19840310,    8,    0
105608,19840311,    7,    0
105608,19840312,    7,    0
105608,19840313,    8,    0
105608,19840314,    8,    0
105608,19840315,    7,    0
105608,19840316,    2,    0
105608,19840317,    6,    0
105608,19840318,    8,    0
105608,19840319,    7,    0
105608,19840320,    8,    0
105608,19840321,    8,    0
105608,19840322,    5,    0
105608,19840323,    7,    0
105608,19840324,    8,    0
105608,19840325,    6,    0
105608,19840326,    8,    0
105608,19840327,    7,    0
105608,19840328,    8,    0
105608,19840329,    6,    0
105608,19840330,    6,    0
105608,19840331,    4,    0
105608,19840401,    3,    0
105608,19840402,    3,    0
105608,19840403,    3,    0
105608,19840404,    4,    0
105608,19840405,    4,    0
105608,19840406,    7,    0
105608,19840407,    8,    0
105608,19840408,    8,    0
105608,19840409,    6,    0
105608,19840410,    8,    0
105608,19840411,    4,    0
105608,19840412,    5,    0
105608,19840413,    8,    0
105608,19840414,    8,    0
105608,19840415,    4,    0
105608,19840416,    3,    0
105608,19840417,    5,    0
105608,19840418,    8,    0
105608,19840419,    8,    0
903162,19840420,    8,    0
105608,19840421,    5,    0
105608,19840422,    2,    0
105608,19840423,    1,    0
105608,19840424,    0,    0
105608,19840425,    0,    0
105608,19840426,    3,    0
105608,19840427,    1,    0
105608,19840428,    4,    0
105608,19840429,    4,    0
105608,19840430,    4,    0
105608,19840501,    2,    0
105608,19840502,    0,    0
105608,19840503,    3,    0
105608,19840504,    3,    0
105608,19840505,    5,    0
105608,19840506,    7,    0
105608,19840507,    3,    0
105608,19840508,    4,    0
105608,19840509,    6,    0
105608,19840510,    6,    0
105608,19840511,    4,    0
105608,19840512,    2,    0
105608,19840513,    1,    0
105608,19840514,    1,    0
105608,19840515,    5,    0
105608,19840516,    7,    0
105608,19840517,    7,    0
105608,19840518,    6,    0
105608,19840519,    6,    0
105608,19840520,    6,    0
105608,19840521,    8,    0
105608,19840522,    8,    0
105608,19840523,    5,    0
105608,19840524,    4,    0
105608,19840525,    8,    0
105608,19840526,    4,    0
105608,19840527,    5,    0
105608,19840528,    6,    0
105608,19840529,    6,    0
105608,19840530,    5,    0
105608,19840531,    5,    0
105608,19840601,    8,    0
105608,19840602,    6,    0
105608,19840603,    7,    0
