 SOUID,    DATE,   QQ, Q_QQ
191076,19941014,   71,    0
191076,19941015,   14,    0
191076,19941016,   34,    0
191076,19941017,   40,    0
191076,19941018,   89,    0
191076,19941019,   22,    0
209967,19941020,   24,    0
191076,19941021,   17,    0
191076,19941022,   48,    0
191076,19941023,   20,    0
191076,19941024,   51,    0
191076,19941025,   39,    0
191076,19941026,   36,    0
191076,19941027,   51,    0
191076,19941028,   59,    0
191076,19941029,   25,    0
191076,19941030,   14,    0
191076,19941031,   19,    0
191076,19941101,   48,    0
191076,19941102,   39,    0
209967,19941103,   17,    0
191076,19941104,   24,    0
209967,19941105,   17,    0
191076,19941106,   47,    0
191076,19941107,   58,    0
191076,19941108,   19,    0
209967,19941109,   15,    0
209967,19941110,   15,    0
209967,19941111,   15,    0
209967,19941112,   14,    0
209967,19941113,   14,    0
191076,19941114,   12,    0
191076,19941115,   15,    0
191076,19941116,   23,    0
191076,19941117,   23,    0
191076,19941118,   12,    0
191076,19941119,   25,    0
191076,19941120,   18,    0
191076,19941121,   16,    0
209967,19941122,   12,    0
191076,19941123,    4,    0
191076,19941124,   22,    0
191076,19941125,    9,    0
191076,19941126,   10,    0
191076,19941127,   23,    0
191076,19941128,   15,    0
191076,19941129,   12,    0
191076,19941130,    9,    0
191076,19941201,    8,    0
191076,19941202,   22,    0
209967,19941203,   12,    0
191076,19941204,    6,    0
191076,19941205,    8,    0
191076,19941206,   24,    0
191076,19941207,   16,    0
191076,19941208,   15,    0
191076,19941209,   11,    0
191076,19941210,    2,    0
191076,19941211,    2,    0
191076,19941212,   15,    0
209967,19941213,   13,    0
191076,19941214,   21,    0
191076,19941215,    4,    0
191076,19941216,   24,    0
191076,19941217,    2,    0
191076,19941218,   20,    0
191076,19941219,   14,    0
191076,19941220,   21,    0
191076,19941221,   31,    0
191076,19941222,   28,    0
191076,19941223,    2,    0
191076,19941224,    5,    0
191076,19941225,    5,    0
191076,19941226,    9,    0
191076,19941227,   22,    0
191076,19941228,    3,    0
191076,19941229,    8,    0
191076,19941230,    9,    0
191076,19941231,   28,    0
191076,19950101,   31,    0
191076,19950102,   34,    0
191076,19950103,   27,    0
191076,19950104,    4,    0
191076,19950105,   13,    0
191076,19950106,   30,    0
191076,19950107,    3,    0
191076,19950108,   15,    0
191076,19950109,    8,    0
191076,19950110,    6,    0
191076,19950111,   40,    0
191076,19950112,   24,    0
191076,19950113,    7,    0
191076,19950114,   15,    0
191076,19950115,    4,    0
191076,19950116,    3,    0
191076,19950117,   11,    0
191076,19950118,   27,    0
191076,19950119,   15,    0
191076,19950120,   18,    0
191076,19950121,    8,    0
191076,19950122,   22,    0
191076,19950123,   20,    0
191076,19950124,   15,    0
191076,19950125,   20,    0
191076,19950126,   50,    0
191076,19950127,   13,    0
191076,19950128,   17,    0
191076,19950129,   43,    0
191076,19950130,   53,    0
209967,19950131,   14,    0
191076,19950201,   21,    0
191076,19950202,   40,    0
191076,19950203,   28,    0
191076,19950204,   56,    0
209967,19950205,   15,    0
191076,19950206,   26,    0
191076,19950207,   19,    0
191076,19950208,   54,    0
191076,19950209,   53,    0
209967,19950210,   17,    0
209967,19950211,   17,    0
209967,19950212,   18,    0
191076,19950213,   13,    0
191076,19950214,   24,    0
191076,19950215,   17,    0
191076,19950216,   28,    0
191076,19950217,   43,    0
191076,19950218,   44,    0
191076,19950219,   28,    0
191076,19950220,   24,    0
191076,19950221,   48,    0
209967,19950222,   22,    0
191076,19950223,   66,    0
191076,19950224,   52,    0
191076,19950225,   96,    0
191076,19950226,  103,    0
191076,19950227,   14,    0
191076,19950228,   17,    0
191076,19950301,   57,    0
191076,19950302,  112,    0
191076,19950303,  123,    0
191076,19950304,   52,    0
191076,19950305,   70,    0
191076,19950306,  108,    0
191076,19950307,   80,    0
191076,19950308,   82,    0
191076,19950309,   91,    0
191076,19950310,   45,    0
191076,19950311,   75,    0
191076,19950312,   58,    0
191076,19950313,   51,    0
191076,19950314,   68,    0
191076,19950315,   91,    0
191076,19950316,   35,    0
191076,19950317,   53,    0
191076,19950318,   70,    0
191076,19950319,  124,    0
191076,19950320,  137,    0
191076,19950321,   80,    0
191076,19950322,   48,    0
191076,19950323,   52,    0
191076,19950324,   57,    0
191076,19950325,   87,    0
191076,19950326,   63,    0
191076,19950327,  185,    0
191076,19950328,   56,    0
191076,19950329,  209,    0
191076,19950330,   28,    0
191076,19950331,   67,    0
191076,19950401,   92,    0
191076,19950402,  213,    0
191076,19950403,   53,    0
191076,19950404,  109,    0
191076,19950405,   25,    0
191076,19950406,  145,    0
191076,19950407,  116,    0
191076,19950408,  135,    0
191076,19950409,   91,    0
191076,19950410,  180,    0
191076,19950411,   86,    0
191076,19950412,  236,    0
191076,19950413,  235,    0
191076,19950414,  176,    0
191076,19950415,  166,    0
191076,19950416,  116,    0
191076,19950417,   96,    0
191076,19950418,  182,    0
191076,19950419,  211,    0
191076,19950420,  102,    0
191076,19950421,  125,    0
191076,19950422,  134,    0
191076,19950423,  108,    0
191076,19950424,   54,    0
191076,19950425,   75,    0
191076,19950426,  229,    0
191076,19950427,  182,    0
191076,19950428,  246,    0
191076,19950429,  140,    0
191076,19950430,   81,    0
191076,19950501,  229,    0
191076,19950502,  205,    0
191076,19950503,  217,    0
191076,19950504,  265,    0
191076,19950505,  182,    0
191076,19950506,  243,    0
191076,19950507,  119,    0
191076,19950508,  116,    0
191076,19950509,  131,    0
191076,19950510,  145,    0
