 SOUID,    DATE,   HU, Q_HU
105610,19851025,   89,    0
105610,19851026,   87,    0
105610,19851027,   87,    0
105610,19851028,   89,    0
105610,19851029,   94,    0
105610,19851030,   91,    0
105610,19851031,   91,    0
105610,19851101,   92,    0
105610,19851102,   80,    0
105610,19851103,   93,    0
105610,19851104,   96,    0
105610,19851105,   88,    0
105610,19851106,   86,    0
105610,19851107,   83,    0
105610,19851108,   97,    0
105610,19851109,   92,    0
105610,19851110,   81,    0
105610,19851111,   81,    0
105610,19851112,   74,    0
105610,19851113,   88,    0
105610,19851114,   95,    0
105610,19851115,   99,    0
105610,19851116,   99,    0
105610,19851117,   98,    0
105610,19851118,   94,    0
105610,19851119,   92,    0
105610,19851120,   91,    0
105610,19851121,   83,    0
105610,19851122,   89,    0
105610,19851123,   90,    0
105610,19851124,   92,    0
105610,19851125,   87,    0
105610,19851126,   85,    0
105610,19851127,   82,    0
105610,19851128,   94,    0
105610,19851129,   94,    0
105610,19851130,   90,    0
105610,19851201,   98,    0
105610,19851202,   98,    0
105610,19851203,   89,    0
105610,19851204,   96,    0
105610,19851205,   98,    0
105610,19851206,   96,    0
105610,19851207,   97,    0
105610,19851208,  100,    0
105610,19851209,   98,    0
105610,19851210,   98,    0
105610,19851211,  100,    0
105610,19851212,  100,    0
105610,19851213,   96,    0
105610,19851214,   97,    0
105610,19851215,   89,    0
105610,19851216,   91,    0
105610,19851217,  100,    0
105610,19851218,   92,    0
105610,19851219,   94,    0
105610,19851220,   95,    0
105610,19851221,   95,    0
105610,19851222,   97,    0
105610,19851223,   96,    0
105610,19851224,   96,    0
105610,19851225,   97,    0
105610,19851226,   83,    0
105610,19851227,   82,    0
105610,19851228,   82,    0
105610,19851229,   83,    0
105610,19851230,   94,    0
105610,19851231,   99,    0
105610,19860101,   99,    0
105610,19860102,   92,    0
105610,19860103,   84,    0
105610,19860104,   95,    0
105610,19860105,   95,    0
105610,19860106,   92,    0
105610,19860107,   87,    0
105610,19860108,   86,    0
105610,19860109,   97,    0
105610,19860110,   86,    0
105610,19860111,   84,    0
105610,19860112,   83,    0
105610,19860113,   89,    0
105610,19860114,   83,    0
105610,19860115,   73,    0
105610,19860116,   84,    0
105610,19860117,   97,    0
105610,19860118,   94,    0
105610,19860119,   92,    0
105610,19860120,   94,    0
105610,19860121,   91,    0
105610,19860122,   93,    0
105610,19860123,   85,    0
105610,19860124,   73,    0
105610,19860125,   74,    0
105610,19860126,   93,    0
105610,19860127,   87,    0
105610,19860128,   96,    0
105610,19860129,   95,    0
105610,19860130,   91,    0
105610,19860131,   92,    0
105610,19860201,   86,    0
105610,19860202,   85,    0
105610,19860203,   92,    0
105610,19860204,   87,    0
105610,19860205,   87,    0
105610,19860206,   89,    0
105610,19860207,   88,    0
105610,19860208,   80,    0
105610,19860209,   78,    0
105610,19860210,   83,    0
105610,19860211,   85,    0
105610,19860212,   86,    0
105610,19860213,   80,    0
105610,19860214,   83,    0
105610,19860215,   85,    0
105610,19860216,   86,    0
105610,19860217,   85,    0
105610,19860218,   83,    0
105610,19860219,   88,    0
105610,19860220,   81,    0
105610,19860221,   91,    0
105610,19860222,   80,    0
105610,19860223,   81,    0
105610,19860224,   87,    0
105610,19860225,   86,    0
105610,19860226,   81,    0
105610,19860227,   86,    0
105610,19860228,   79,    0
105610,19860301,   75,    0
105610,19860302,   78,    0
105610,19860303,   89,    0
105610,19860304,   96,    0
105610,19860305,   82,    0
105610,19860306,   81,    0
105610,19860307,   89,    0
105610,19860308,   84,    0
105610,19860309,   98,    0
105610,19860310,   96,    0
105610,19860311,   86,    0
105610,19860312,   82,    0
105610,19860313,   81,    0
105610,19860314,   96,    0
105610,19860315,   90,    0
105610,19860316,   90,    0
105610,19860317,   80,    0
105610,19860318,   89,    0
105610,19860319,   86,    0
105610,19860320,   84,    0
105610,19860321,   93,    0
105610,19860322,   96,    0
105610,19860323,   85,    0
105610,19860324,   82,    0
105610,19860325,   79,    0
105610,19860326,   84,    0
105610,19860327,   83,    0
105610,19860328,   93,    0
105610,19860329,   88,    0
105610,19860330,   82,    0
105610,19860331,   83,    0
105610,19860401,   84,    0
105610,19860402,   88,    0
105610,19860403,   85,    0
105610,19860404,   78,    0
105610,19860405,   76,    0
105610,19860406,   79,    0
105610,19860407,   86,    0
105610,19860408,   77,    0
105610,19860409,   72,    0
105610,19860410,   71,    0
105610,19860411,   74,    0
105610,19860412,   72,    0
105610,19860413,   93,    0
105610,19860414,   92,    0
105610,19860415,   94,    0
105610,19860416,   90,    0
105610,19860417,   83,    0
105610,19860418,   77,    0
105610,19860419,   89,    0
105610,19860420,   84,    0
105610,19860421,   82,    0
105610,19860422,   76,    0
105610,19860423,   79,    0
105610,19860424,   84,    0
105610,19860425,   87,    0
105610,19860426,   91,    0
105610,19860427,   77,    0
105610,19860428,   92,    0
105610,19860429,   79,    0
105610,19860430,   98,    0
105610,19860501,   77,    0
105610,19860502,   72,    0
105610,19860503,   89,    0
105610,19860504,   74,    0
105610,19860505,   88,    0
105610,19860506,   80,    0
105610,19860507,   94,    0
105610,19860508,   87,    0
105610,19860509,   98,    0
105610,19860510,   98,    0
105610,19860511,   79,    0
105610,19860512,   93,    0
105610,19860513,   87,    0
105610,19860514,   87,    0
105610,19860515,   82,    0
105610,19860516,   70,    0
105610,19860517,   86,    0
105610,19860518,   90,    0
105610,19860519,   92,    0
105610,19860520,   91,    0
105610,19860521,   87,    0
105610,19860522,   80,    0
105610,19860523,   85,    0
105610,19860524,   87,    0
105610,19860525,   83,    0
105610,19860526,   75,    0
105610,19860527,   89,    0
105610,19860528,   84,    0
105610,19860529,   77,    0
105610,19860530,   86,    0
105610,19860531,   93,    0
105610,19860601,   89,    0
105610,19860602,   84,    0
105610,19860603,   80,    0
105610,19860604,   78,    0
105610,19860605,   73,    0
105610,19860606,   79,    0
105610,19860607,   85,    0
105610,19860608,   81,    0
105610,19860609,   94,    0
105610,19860610,   90,    0
105610,19860611,   69,    0
105610,19860612,   87,    0
105610,19860613,  100,    0
105610,19860614,   93,    0
105610,19860615,   64,    0
105610,19860616,   68,    0
105610,19860617,   94,    0
105610,19860618,   89,    0
105610,19860619,   83,    0
105610,19860620,   85,    0
105610,19860621,   77,    0
105610,19860622,   88,    0
105610,19860623,   88,    0
105610,19860624,   92,    0
105610,19860625,   84,    0
105610,19860626,   72,    0
105610,19860627,   68,    0
105610,19860628,   72,    0
105610,19860629,   67,    0
105610,19860630,   72,    0
105610,19860701,   75,    0
105610,19860702,   82,    0
105610,19860703,   85,    0
105610,19860704,   91,    0
105610,19860705,   91,    0
105610,19860706,   85,    0
105610,19860707,   77,    0
105610,19860708,   72,    0
105610,19860709,   83,    0
105610,19860710,   76,    0
105610,19860711,   79,    0
105610,19860712,   82,    0
105610,19860713,   94,    0
105610,19860714,   91,    0
105610,19860715,   97,    0
105610,19860716,   96,    0
105610,19860717,   80,    0
105610,19860718,   84,    0
105610,19860719,   91,    0
105610,19860720,   83,    0
105610,19860721,   86,    0
105610,19860722,   82,    0
105610,19860723,   78,    0
105610,19860724,   90,    0
105610,19860725,   83,    0
105610,19860726,   85,    0
105610,19860727,   96,    0
105610,19860728,   97,    0
105610,19860729,   89,    0
105610,19860730,   97,    0
105610,19860731,   94,    0
105610,19860801,   84,    0
105610,19860802,   94,    0
105610,19860803,   87,    0
105610,19860804,   92,    0
105610,19860805,   91,    0
105610,19860806,   93,    0
105610,19860807,   90,    0
105610,19860808,   83,    0
105610,19860809,   81,    0
105610,19860810,   82,    0
105610,19860811,   84,    0
105610,19860812,   84,    0
105610,19860813,   94,    0
105610,19860814,   82,    0
105610,19860815,   91,    0
105610,19860816,   85,    0
105610,19860817,   82,    0
105610,19860818,   96,    0
105610,19860819,   94,    0
105610,19860820,   90,    0
105610,19860821,   94,    0
105610,19860822,   89,    0
105610,19860823,   83,    0
105610,19860824,   81,    0
105610,19860825,   89,    0
105610,19860826,   86,    0
105610,19860827,   80,    0
105610,19860828,   79,    0
105610,19860829,   81,    0
105610,19860830,   80,    0
105610,19860831,   90,    0
105610,19860901,   84,    0
105610,19860902,   80,    0
105610,19860903,   76,    0
105610,19860904,   80,    0
105610,19860905,   91,    0
105610,19860906,   80,    0
105610,19860907,   80,    0
105610,19860908,   73,    0
105610,19860909,   80,    0
105610,19860910,   76,    0
105610,19860911,   80,    0
105610,19860912,   83,    0
105610,19860913,   90,    0
105610,19860914,   78,    0
105610,19860915,   79,    0
105610,19860916,   79,    0
105610,19860917,   87,    0
105610,19860918,   83,    0
105610,19860919,   83,    0
105610,19860920,   89,    0
105610,19860921,   94,    0
105610,19860922,   88,    0
105610,19860923,   85,    0
105610,19860924,   90,    0
105610,19860925,   89,    0
105610,19860926,   96,    0
105610,19860927,   98,    0
105610,19860928,   97,    0
105610,19860929,   96,    0
105610,19860930,   99,    0
105610,19861001,   92,    0
105610,19861002,   88,    0
105610,19861003,   87,    0
105610,19861004,   81,    0
105610,19861005,   97,    0
105610,19861006,   87,    0
105610,19861007,   84,    0
105610,19861008,   99,    0
105610,19861009,   94,    0
105610,19861010,   86,    0
105610,19861011,   89,    0
105610,19861012,   87,    0
105610,19861013,   89,    0
105610,19861014,   91,    0
105610,19861015,   88,    0
105610,19861016,   90,    0
105610,19861017,   90,    0
105610,19861018,   92,    0
105610,19861019,   89,    0
105610,19861020,   92,    0
105610,19861021,   91,    0
105610,19861022,   90,    0
105610,19861023,   82,    0
105610,19861024,   94,    0
105610,19861025,   86,    0
105610,19861026,   79,    0
105610,19861027,   98,    0
105610,19861028,   94,    0
105610,19861029,   84,    0
105610,19861030,   86,    0
105610,19861031,   87,    0
105610,19861101,   78,    0
105610,19861102,   83,    0
105610,19861103,   86,    0
105610,19861104,   92,    0
105610,19861105,   86,    0
105610,19861106,   84,    0
105610,19861107,   96,    0
105610,19861108,   85,    0
105610,19861109,   93,    0
105610,19861110,   82,    0
105610,19861111,   93,    0
105610,19861112,   93,    0
105610,19861113,   94,    0
105610,19861114,   93,    0
105610,19861115,   91,    0
105610,19861116,   89,    0
105610,19861117,   93,    0
105610,19861118,   92,    0
105610,19861119,   97,    0
105610,19861120,   93,    0
105610,19861121,   90,    0
105610,19861122,   86,    0
105610,19861123,   89,    0
105610,19861124,   95,    0
105610,19861125,   94,    0
105610,19861126,   90,    0
105610,19861127,   95,    0
105610,19861128,   90,    0
105610,19861129,   95,    0
105610,19861130,   92,    0
105610,19861201,   88,    0
105610,19861202,   96,    0
105610,19861203,   93,    0
105610,19861204,   91,    0
105610,19861205,   91,    0
105610,19861206,   91,    0
105610,19861207,   94,    0
105610,19861208,   97,    0
105610,19861209,   89,    0
105610,19861210,   93,    0
105610,19861211,   95,    0
105610,19861212,   94,    0
105610,19861213,   90,    0
105610,19861214,   98,    0
105610,19861215,   95,    0
105610,19861216,   92,    0
105610,19861217,   93,    0
105610,19861218,   88,    0
105610,19861219,   89,    0
105610,19861220,   75,    0
105610,19861221,   76,    0
105610,19861222,   76,    0
105610,19861223,   83,    0
105610,19861224,   99,    0
105610,19861225,   85,    0
105610,19861226,   91,    0
105610,19861227,   87,    0
105610,19861228,   89,    0
105610,19861229,   94,    0
105610,19861230,   96,    0
105610,19861231,   94,    0
105610,19870101,   93,    0
105610,19870102,   91,    0
105610,19870103,   93,    0
105610,19870104,   90,    0
105610,19870105,   86,    0
105610,19870106,   69,    0
105610,19870107,   81,    0
105610,19870108,   94,    0
105610,19870109,   90,    0
105610,19870110,   85,    0
105610,19870111,   87,    0
105610,19870112,   88,    0
105610,19870113,   90,    0
105610,19870114,   90,    0
105610,19870115,   93,    0
105610,19870116,   88,    0
105610,19870117,   86,    0
105610,19870118,   90,    0
105610,19870119,   96,    0
105610,19870120,  100,    0
105610,19870121,  100,    0
105610,19870122,   94,    0
105610,19870123,   94,    0
105610,19870124,   99,    0
105610,19870125,   92,    0
105610,19870126,   91,    0
105610,19870127,   91,    0
105610,19870128,   84,    0
105610,19870129,   86,    0
105610,19870130,   88,    0
105610,19870131,   83,    0
105610,19870201,   77,    0
105610,19870202,   98,    0
105610,19870203,   88,    0
105610,19870204,   98,    0
105610,19870205,   96,    0
105610,19870206,   86,    0
105610,19870207,   89,    0
105610,19870208,   92,    0
105610,19870209,   97,    0
105610,19870210,   88,    0
105610,19870211,   92,    0
105610,19870212,   90,    0
105610,19870213,   89,    0
105610,19870214,   83,    0
105610,19870215,   82,    0
105610,19870216,   75,    0
105610,19870217,   75,    0
105610,19870218,   79,    0
105610,19870219,   92,    0
105610,19870220,   88,    0
105610,19870221,   82,    0
105610,19870222,   80,    0
105610,19870223,   79,    0
105610,19870224,   83,    0
105610,19870225,   75,    0
105610,19870226,   88,    0
105610,19870227,  100,    0
105610,19870228,   87,    0
105610,19870301,   97,    0
105610,19870302,   68,    0
105610,19870303,   83,    0
105610,19870304,   87,    0
105610,19870305,   97,    0
105610,19870306,   94,    0
105610,19870307,   90,    0
105610,19870308,   85,    0
105610,19870309,   84,    0
105610,19870310,   80,    0
105610,19870311,   77,    0
105610,19870312,   80,    0
105610,19870313,   85,    0
105610,19870314,   96,    0
105610,19870315,   71,    0
105610,19870316,   85,    0
105610,19870317,   87,    0
105610,19870318,   65,    0
105610,19870319,   69,    0
105610,19870320,   77,    0
105610,19870321,   88,    0
105610,19870322,   92,    0
105610,19870323,   84,    0
105610,19870324,   84,    0
105610,19870325,   81,    0
105610,19870326,   91,    0
105610,19870327,   96,    0
105610,19870328,   74,    0
105610,19870329,   76,    0
105610,19870330,   80,    0
105610,19870331,   98,    0
105610,19870401,   94,    0
105610,19870402,   88,    0
105610,19870403,   90,    0
105610,19870404,   94,    0
105610,19870405,   95,    0
105610,19870406,   97,    0
105610,19870407,   97,    0
105610,19870408,   93,    0
105610,19870409,   92,    0
105610,19870410,   90,    0
105610,19870411,   81,    0
105610,19870412,   78,    0
105610,19870413,   91,    0
105610,19870414,   84,    0
105610,19870415,   88,    0
105610,19870416,   77,    0
105610,19870417,   76,    0
105610,19870418,   97,    0
105610,19870419,   94,    0
105610,19870420,   77,    0
105610,19870421,   84,    0
105610,19870422,   80,    0
105610,19870423,   72,    0
105610,19870424,   71,    0
105610,19870425,   68,    0
105610,19870426,   78,    0
105610,19870427,   80,    0
105610,19870428,   73,    0
105610,19870429,   83,    0
105610,19870430,   90,    0
105610,19870501,   74,    0
105610,19870502,   80,    0
105610,19870503,   64,    0
105610,19870504,   78,    0
105610,19870505,   75,    0
105610,19870506,   76,    0
105610,19870507,   82,    0
105610,19870508,   84,    0
105610,19870509,   81,    0
105610,19870510,   66,    0
105610,19870511,   87,    0
105610,19870512,   84,    0
105610,19870513,   75,    0
105610,19870514,   89,    0
105610,19870515,   72,    0
105610,19870516,   77,    0
105610,19870517,   94,    0
105610,19870518,   74,    0
105610,19870519,   78,    0
105610,19870520,   67,    0
105610,19870521,   74,    0
105610,19870522,   80,    0
105610,19870523,   79,    0
105610,19870524,   86,    0
105610,19870525,   79,    0
105610,19870526,   86,    0
105610,19870527,   85,    0
105610,19870528,   84,    0
105610,19870529,   88,    0
105610,19870530,   89,    0
105610,19870531,   86,    0
105610,19870601,   78,    0
105610,19870602,   94,    0
105610,19870603,   90,    0
105610,19870604,   81,    0
105610,19870605,   81,    0
105610,19870606,   97,    0
105610,19870607,   87,    0
105610,19870608,   79,    0
105610,19870609,   82,    0
105610,19870610,   87,    0
105610,19870611,   83,    0
105610,19870612,   83,    0
105610,19870613,   82,    0
105610,19870614,   87,    0
105610,19870615,   82,    0
105610,19870616,   82,    0
105610,19870617,   78,    0
105610,19870618,   73,    0
105610,19870619,   79,    0
105610,19870620,   80,    0
105610,19870621,   80,    0
105610,19870622,   87,    0
105610,19870623,   92,    0
105610,19870624,   81,    0
105610,19870625,   90,    0
105610,19870626,   71,    0
105610,19870627,   95,    0
105610,19870628,   99,    0
105610,19870629,   97,    0
105610,19870630,   84,    0
105610,19870701,   80,    0
105610,19870702,   82,    0
105610,19870703,   76,    0
105610,19870704,   83,    0
105610,19870705,   75,    0
105610,19870706,   76,    0
105610,19870707,   70,    0
105610,19870708,   77,    0
105610,19870709,   77,    0
105610,19870710,   98,    0
105610,19870711,   83,    0
105610,19870712,   77,    0
105610,19870713,   91,    0
105610,19870714,   87,    0
105610,19870715,   90,    0
105610,19870716,   90,    0
105610,19870717,   87,    0
105610,19870718,   93,    0
105610,19870719,   84,    0
105610,19870720,   85,    0
105610,19870721,   79,    0
105610,19870722,   89,    0
105610,19870723,   82,    0
105610,19870724,   86,    0
105610,19870725,   68,    0
105610,19870726,   91,    0
105610,19870727,   76,    0
105610,19870728,   90,    0
105610,19870729,   85,    0
105610,19870730,   90,    0
105610,19870731,   86,    0
105610,19870801,   82,    0
105610,19870802,   75,    0
105610,19870803,   79,    0
105610,19870804,   77,    0
105610,19870805,   72,    0
105610,19870806,   77,    0
105610,19870807,   83,    0
105610,19870808,   79,    0
105610,19870809,   83,    0
105610,19870810,   86,    0
105610,19870811,   95,    0
105610,19870812,   98,    0
105610,19870813,   87,    0
105610,19870814,   82,    0
105610,19870815,   92,    0
105610,19870816,   99,    0
105610,19870817,   98,    0
105610,19870818,   81,    0
105610,19870819,   92,    0
105610,19870820,   98,    0
105610,19870821,   85,    0
105610,19870822,   86,    0
105610,19870823,   85,    0
105610,19870824,   73,    0
105610,19870825,   83,    0
105610,19870826,   84,    0
105610,19870827,   66,    0
105610,19870828,   90,    0
105610,19870829,   86,    0
105610,19870830,   78,    0
105610,19870831,   84,    0
105610,19870901,   88,    0
105610,19870902,   78,    0
105610,19870903,   90,    0
105610,19870904,   80,    0
105610,19870905,   92,    0
105610,19870906,   88,    0
105610,19870907,   87,    0
105610,19870908,   86,    0
105610,19870909,   94,    0
105610,19870910,   85,    0
105610,19870911,   88,    0
105610,19870912,   89,    0
105610,19870913,   83,    0
105610,19870914,   84,    0
105610,19870915,   88,    0
105610,19870916,   87,    0
105610,19870917,   91,    0
105610,19870918,   72,    0
105610,19870919,   90,    0
105610,19870920,   96,    0
105610,19870921,   97,    0
105610,19870922,   88,    0
105610,19870923,   87,    0
105610,19870924,   87,    0
105610,19870925,   86,    0
105610,19870926,   81,    0
105610,19870927,   86,    0
105610,19870928,   84,    0
105610,19870929,   82,    0
105610,19870930,   80,    0
105610,19871001,   86,    0
105610,19871002,   88,    0
105610,19871003,   88,    0
105610,19871004,   94,    0
105610,19871005,   95,    0
105610,19871006,   88,    0
105610,19871007,   96,    0
105610,19871008,   87,    0
105610,19871009,   91,    0
105610,19871010,   93,    0
105610,19871011,   88,    0
105610,19871012,   94,    0
105610,19871013,   94,    0
105610,19871014,   94,    0
105610,19871015,   94,    0
105610,19871016,   89,    0
105610,19871017,   88,    0
105610,19871018,   98,    0
105610,19871019,   97,    0
105610,19871020,   97,    0
105610,19871021,   95,    0
105610,19871022,   92,    0
105610,19871023,   90,    0
105610,19871024,   96,    0
105610,19871025,   83,    0
105610,19871026,   93,    0
105610,19871027,   96,    0
105610,19871028,   90,    0
105610,19871029,   90,    0
105610,19871030,   89,    0
105610,19871031,   96,    0
105610,19871101,   98,    0
105610,19871102,   93,    0
105610,19871103,   93,    0
105610,19871104,   84,    0
105610,19871105,   92,    0
105610,19871106,   92,    0
105610,19871107,   91,    0
105610,19871108,   97,    0
105610,19871109,   90,    0
105610,19871110,   91,    0
105610,19871111,   90,    0
105610,19871112,   91,    0
105610,19871113,   85,    0
105610,19871114,   77,    0
105610,19871115,   97,    0
105610,19871116,   89,    0
105610,19871117,   90,    0
105610,19871118,   98,    0
105610,19871119,   85,    0
105610,19871120,   73,    0
105610,19871121,   81,    0
105610,19871122,   78,    0
105610,19871123,   82,    0
105610,19871124,   76,    0
105610,19871125,   89,    0
105610,19871126,   89,    0
105610,19871127,   96,    0
105610,19871128,   98,    0
105610,19871129,   98,    0
105610,19871130,   85,    0
105610,19871201,   87,    0
105610,19871202,   89,    0
105610,19871203,   84,    0
105610,19871204,   84,    0
105610,19871205,   85,    0
105610,19871206,   87,    0
105610,19871207,   86,    0
105610,19871208,   94,    0
105610,19871209,   94,    0
105610,19871210,   95,    0
105610,19871211,   94,    0
105610,19871212,   91,    0
105610,19871213,   94,    0
105610,19871214,   93,    0
105610,19871215,   90,    0
105610,19871216,   96,    0
105610,19871217,  100,    0
105610,19871218,   93,    0
105610,19871219,   94,    0
105610,19871220,   95,    0
105610,19871221,   93,    0
105610,19871222,   88,    0
105610,19871223,   94,    0
105610,19871224,   98,    0
105610,19871225,   91,    0
105610,19871226,   96,    0
105610,19871227,   93,    0
105610,19871228,   98,    0
105610,19871229,   93,    0
105610,19871230,   93,    0
105610,19871231,   92,    0
105610,19880101,   93,    0
105610,19880102,   92,    0
105610,19880103,   90,    0
105610,19880104,   96,    0
105610,19880105,   97,    0
105610,19880106,   88,    0
105610,19880107,   79,    0
105610,19880108,   97,    0
105610,19880109,   93,    0
105610,19880110,   87,    0
105610,19880111,   91,    0
105610,19880112,   88,    0
105610,19880113,   89,    0
105610,19880114,   90,    0
105610,19880115,   95,    0
105610,19880116,   96,    0
105610,19880117,   93,    0
105610,19880118,   91,    0
105610,19880119,   88,    0
105610,19880120,   94,    0
105610,19880121,   92,    0
105610,19880122,   93,    0
105610,19880123,   97,    0
105610,19880124,   95,    0
105610,19880125,   98,    0
105610,19880126,   92,    0
105610,19880127,   88,    0
105610,19880128,   84,    0
105610,19880129,   94,    0
105610,19880130,   93,    0
105610,19880131,   90,    0
105610,19880201,   96,    0
105610,19880202,   87,    0
105610,19880203,   84,    0
105610,19880204,   92,    0
105610,19880205,   92,    0
105610,19880206,   88,    0
105610,19880207,   91,    0
105610,19880208,   86,    0
105610,19880209,   90,    0
105610,19880210,   82,    0
105610,19880211,   88,    0
105610,19880212,   91,    0
105610,19880213,   92,    0
105610,19880214,   94,    0
105610,19880215,   92,    0
105610,19880216,   80,    0
105610,19880217,   75,    0
105610,19880218,   85,    0
105610,19880219,   81,    0
105610,19880220,   89,    0
105610,19880221,   80,    0
105610,19880222,   80,    0
105610,19880223,   66,    0
105610,19880224,   68,    0
105610,19880225,   73,    0
105610,19880226,   82,    0
105610,19880227,   77,    0
105610,19880228,   61,    0
105610,19880229,   55,    0
105610,19880301,   58,    0
105610,19880302,   84,    0
105610,19880303,   72,    0
105610,19880304,   62,    0
105610,19880305,   82,    0
105610,19880306,   80,    0
105610,19880307,   82,    0
105610,19880308,   90,    0
105610,19880309,   87,    0
105610,19880310,   82,    0
105610,19880311,   90,    0
105610,19880312,   80,    0
105610,19880313,   88,    0
105610,19880314,   85,    0
105610,19880315,   96,    0
105610,19880316,   85,    0
105610,19880317,   76,    0
105610,19880318,   81,    0
105610,19880319,   98,    0
105610,19880320,   93,    0
105610,19880321,   94,    0
105610,19880322,   94,    0
105610,19880323,   88,    0
105610,19880324,   83,    0
105610,19880325,   76,    0
105610,19880326,   79,    0
105610,19880327,   76,    0
105610,19880328,   86,    0
105610,19880329,   87,    0
105610,19880330,   86,    0
105610,19880331,   78,    0
105610,19880401,   96,    0
105610,19880402,   88,    0
105610,19880403,   83,    0
105610,19880404,   82,    0
105610,19880405,   79,    0
105610,19880406,   81,    0
105610,19880407,   91,    0
105610,19880408,   89,    0
105610,19880409,   75,    0
105610,19880410,   78,    0
105610,19880411,   83,    0
105610,19880412,   89,    0
105610,19880413,   71,    0
105610,19880414,   73,    0
105610,19880415,   98,    0
105610,19880416,   98,    0
105610,19880417,   95,    0
105610,19880418,   95,    0
105610,19880419,   93,    0
105610,19880420,   97,    0
105610,19880421,   87,    0
105610,19880422,   84,    0
105610,19880423,   66,    0
105610,19880424,   71,    0
105610,19880425,   78,    0
105610,19880426,   85,    0
105610,19880427,   82,    0
105610,19880428,   74,    0
105610,19880429,   77,    0
105610,19880430,   88,    0
105610,19880501,   91,    0
105610,19880502,   93,    0
105610,19880503,   94,    0
105610,19880504,   94,    0
105610,19880505,   79,    0
105610,19880506,   83,    0
105610,19880507,   68,    0
105610,19880508,   92,    0
105610,19880509,   75,    0
105610,19880510,   77,    0
105610,19880511,   90,    0
105610,19880512,   84,    0
105610,19880513,   86,    0
105610,19880514,   77,    0
105610,19880515,   66,    0
105610,19880516,   69,    0
105610,19880517,   88,    0
105610,19880518,   72,    0
105610,19880519,   80,    0
105610,19880520,   70,    0
105610,19880521,   67,    0
105610,19880522,   66,    0
105610,19880523,   75,    0
105610,19880524,   83,    0
105610,19880525,   75,    0
105610,19880526,   90,    0
105610,19880527,   82,    0
105610,19880528,   72,    0
105610,19880529,   89,    0
105610,19880530,   82,    0
105610,19880531,   88,    0
105610,19880601,   88,    0
105610,19880602,   81,    0
105610,19880603,   86,    0
105610,19880604,   76,    0
105610,19880605,   74,    0
105610,19880606,   77,    0
105610,19880607,   72,    0
105610,19880608,   71,    0
105610,19880609,   76,    0
105610,19880610,   73,    0
105610,19880611,   87,    0
105610,19880612,   63,    0
105610,19880613,   65,    0
105610,19880614,   74,    0
105610,19880615,   84,    0
105610,19880616,   85,    0
105610,19880617,   88,    0
105610,19880618,   77,    0
105610,19880619,   80,    0
105610,19880620,   86,    0
105610,19880621,   87,    0
105610,19880622,   75,    0
105610,19880623,   71,    0
105610,19880624,   81,    0
105610,19880625,   83,    0
105610,19880626,   83,    0
105610,19880627,   84,    0
105610,19880628,   90,    0
105610,19880629,   83,    0
105610,19880630,   85,    0
105610,19880701,   90,    0
105610,19880702,   82,    0
105610,19880703,   86,    0
105610,19880704,   84,    0
105610,19880705,   90,    0
105610,19880706,   84,    0
105610,19880707,   94,    0
105610,19880708,   90,    0
105610,19880709,   86,    0
105610,19880710,   84,    0
105610,19880711,   86,    0
105610,19880712,   83,    0
105610,19880713,   92,    0
105610,19880714,   88,    0
105610,19880715,   76,    0
105610,19880716,   95,    0
105610,19880717,   86,    0
105610,19880718,   87,    0
105610,19880719,   89,    0
105610,19880720,   81,    0
105610,19880721,   94,    0
105610,19880722,   95,    0
105610,19880723,   96,    0
105610,19880724,   92,    0
105610,19880725,   88,    0
105610,19880726,   88,    0
105610,19880727,   89,    0
105610,19880728,   95,    0
105610,19880729,   86,    0
105610,19880730,   89,    0
105610,19880731,   88,    0
105610,19880801,   85,    0
105610,19880802,   80,    0
105610,19880803,   92,    0
105610,19880804,   82,    0
105610,19880805,   93,    0
105610,19880806,   90,    0
105610,19880807,   77,    0
105610,19880808,   74,    0
105610,19880809,   85,    0
105610,19880810,   88,    0
105610,19880811,   91,    0
105610,19880812,   91,    0
105610,19880813,   88,    0
105610,19880814,   96,    0
105610,19880815,   76,    0
105610,19880816,   86,    0
105610,19880817,   92,    0
105610,19880818,   97,    0
105610,19880819,   96,    0
105610,19880820,   90,    0
105610,19880821,   79,    0
105610,19880822,   83,    0
105610,19880823,   86,    0
105610,19880824,   88,    0
105610,19880825,   86,    0
105610,19880826,   84,    0
105610,19880827,   87,    0
105610,19880828,   91,    0
105610,19880829,   91,    0
105610,19880830,   95,    0
105610,19880831,   86,    0
105610,19880901,   94,    0
105610,19880902,   92,    0
105610,19880903,   86,    0
105610,19880904,   88,    0
105610,19880905,   84,    0
105610,19880906,   94,    0
105610,19880907,   91,    0
105610,19880908,   93,    0
105610,19880909,   89,    0
105610,19880910,   92,    0
105610,19880911,   83,    0
105610,19880912,   78,    0
105610,19880913,   79,    0
105610,19880914,   79,    0
105610,19880915,   84,    0
105610,19880916,   88,    0
105610,19880917,   84,    0
105610,19880918,   88,    0
105610,19880919,   88,    0
105610,19880920,   90,    0
105610,19880921,   96,    0
105610,19880922,   95,    0
105610,19880923,   90,    0
105610,19880924,   82,    0
105610,19880925,   97,    0
105610,19880926,   83,    0
105610,19880927,   92,    0
105610,19880928,   88,    0
105610,19880929,   77,    0
105610,19880930,   83,    0
105610,19881001,   89,    0
105610,19881002,   97,    0
105610,19881003,   96,    0
