 SOUID,    DATE,   TN, Q_TN
100919,19951110,   -5,    0
100919,19951111,   27,    0
100919,19951112,   72,    0
100919,19951113,   90,    0
100919,19951114,   45,    0
100919,19951115,   34,    0
100919,19951116,   16,    0
100919,19951117,  -15,    0
100919,19951118,  -47,    0
100919,19951119,  -41,    0
100919,19951120,  -11,    0
100919,19951121,   20,    0
100919,19951122,   66,    0
100919,19951123,   49,    0
100919,19951124,   93,    1
100919,19951125,   61,    0
100919,19951126,   14,    0
100919,19951127,    0,    0
100919,19951128,   32,    0
100919,19951129,   51,    0
100919,19951130,   46,    0
100919,19951201,   39,    0
100919,19951202,   43,    0
100919,19951203,   67,    1
100919,19951204,   51,    1
100919,19951205,    2,    0
100919,19951206,   -7,    0
100919,19951207,    4,    1
100919,19951208,  -56,    0
100919,19951209,  -67,    0
100919,19951210,   -7,    0
100919,19951211,  -11,    0
100919,19951212,  -20,    0
100919,19951213,  -21,    0
100919,19951214,   23,    0
100919,19951215,    7,    0
100919,19951216,   12,    0
100919,19951217,   21,    0
100919,19951218,    3,    0
100919,19951219,    1,    1
100919,19951220,  -65,    0
100919,19951221,  -81,    0
100919,19951222,  -37,    0
100919,19951223,    2,    0
100919,19951224,  -85,    0
100919,19951225,  -69,    0
100919,19951226,  -85,    0
100919,19951227, -149,    0
100919,19951228, -143,    0
100919,19951229, -141,    0
100919,19951230, -133,    0
100919,19951231,  -31,    0
100919,19960101,    8,    0
100919,19960102,    7,    0
100919,19960103,    7,    0
100919,19960104,   29,    0
100919,19960105,   19,    0
100919,19960106,   33,    0
100919,19960107,   11,    0
100919,19960108,   34,    0
100919,19960109,   44,    0
100919,19960110,   55,    0
100919,19960111,    4,    0
100919,19960112,   53,    0
100919,19960113,   69,    0
100919,19960114,   58,    0
100919,19960115,   32,    0
100919,19960116,   66,    0
100919,19960117,   44,    0
100919,19960118,   54,    0
100919,19960119,   38,    0
100919,19960120,   38,    1
100919,19960121,    2,    0
100919,19960122,    0,    0
100919,19960123,   11,    0
100919,19960124,    3,    1
100919,19960125,   -4,    1
100919,19960126,  -27,    0
100919,19960127,  -27,    0
100919,19960128,  -20,    0
100919,19960129,  -10,    0
100919,19960130,  -10,    0
100919,19960131,    1,    0
100919,19960201,  -39,    0
100919,19960202,  -15,    0
100919,19960203,  -17,    0
100919,19960204,  -14,    0
100919,19960205,  -56,    0
100919,19960206,  -32,    0
100919,19960207,  -36,    0
100919,19960208,  -77,    0
100919,19960209,  -35,    0
100919,19960210,    0,    0
100919,19960211,   17,    0
100919,19960212,    4,    0
100919,19960213,    7,    0
100919,19960214,  -45,    0
100919,19960215,  -44,    0
100919,19960216,   20,    0
100919,19960217,   28,    0
100919,19960218,    9,    0
100919,19960219,  -12,    0
100919,19960220,  -27,    0
100919,19960221,  -78,    0
100919,19960222,  -51,    0
100919,19960223,    2,    0
100919,19960224,   25,    0
100919,19960225,   -1,    0
100919,19960226,  -35,    0
100919,19960227,  -14,    0
100919,19960228,  -53,    0
100919,19960229,  -32,    0
100919,19960301,  -36,    0
100919,19960302,   -7,    0
100919,19960303,   27,    0
100919,19960304,   24,    0
100919,19960305,   13,    0
100919,19960306,  -14,    0
100919,19960307,   12,    0
100919,19960308,    8,    0
100919,19960309,   11,    0
100919,19960310,  -29,    0
100919,19960311,   -7,    0
100919,19960312,    0,    1
100919,19960313,  -30,    0
100919,19960314,  -26,    0
100919,19960315,  -12,    0
100919,19960316,    4,    0
100919,19960317,    4,    0
100919,19960318,   11,    0
100919,19960319,   14,    0
100919,19960320,    7,    0
100919,19960321,    7,    0
100919,19960322,    8,    0
100919,19960323,    9,    0
100919,19960324,   15,    0
100919,19960325,   19,    0
100919,19960326,   10,    0
100919,19960327,  -31,    0
100919,19960328,   12,    0
100919,19960329,  -16,    0
100919,19960330,  -22,    0
100919,19960331,  -17,    0
100919,19960401,  -24,    0
100919,19960402,  -26,    0
100919,19960403,   12,    0
100919,19960404,  -32,    0
100919,19960405,  -40,    0
100919,19960406,  -20,    0
100919,19960407,   26,    0
100919,19960408,   -6,    0
100919,19960409,   56,    0
100919,19960410,   69,    0
100919,19960411,  -17,    0
100919,19960412,   15,    0
100919,19960413,   -3,    0
100919,19960414,   10,    0
100919,19960415,   32,    0
100919,19960416,   61,    0
100919,19960417,   72,    0
100919,19960418,   29,    0
100919,19960419,   58,    0
100919,19960420,   62,    0
100919,19960421,   65,    0
100919,19960422,   69,    0
100919,19960423,   40,    0
100919,19960424,   55,    0
100919,19960425,   56,    0
100919,19960426,   71,    0
100919,19960427,   38,    0
100919,19960428,   18,    0
100919,19960429,   25,    0
100919,19960430,   33,    0
100919,19960501,    5,    0
100919,19960502,   10,    0
100919,19960503,    0,    0
100919,19960504,  -27,    0
100919,19960505,  -27,    0
100919,19960506,   12,    0
100919,19960507,   32,    0
100919,19960508,   -1,    0
100919,19960509,   -9,    0
100919,19960510,    9,    0
100919,19960511,   15,    0
100919,19960512,   35,    0
100919,19960513,    3,    0
100919,19960514,   -1,    0
100919,19960515,   56,    0
100919,19960516,  -15,    0
100919,19960517,  -16,    0
100919,19960518,  -15,    0
100919,19960519,   38,    0
100919,19960520,   44,    0
100919,19960521,   21,    0
100919,19960522,   54,    0
100919,19960523,   67,    0
100919,19960524,   67,    0
100919,19960525,   68,    0
100919,19960526,    9,    0
100919,19960527,   68,    0
100919,19960528,   39,    0
100919,19960529,   79,    0
100919,19960530,   88,    0
100919,19960531,   78,    0
100919,19960601,   68,    0
100919,19960602,   16,    0
100919,19960603,   22,    0
100919,19960604,   78,    0
100919,19960605,   81,    0
100919,19960606,   95,    0
100919,19960607,  121,    0
100919,19960608,   81,    0
100919,19960609,   60,    0
100919,19960610,   98,    0
100919,19960611,  103,    0
100919,19960612,   81,    0
100919,19960613,   47,    0
100919,19960614,   30,    0
100919,19960615,   37,    0
100919,19960616,   75,    0
100919,19960617,   94,    0
100919,19960618,   47,    0
100919,19960619,   82,    0
100919,19960620,   34,    0
100919,19960621,   14,    0
100919,19960622,   38,    0
100919,19960623,   28,    0
100919,19960624,   67,    0
100919,19960625,  101,    0
100919,19960626,  113,    0
100919,19960627,   71,    0
100919,19960628,  108,    0
100919,19960629,   89,    0
100919,19960630,   89,    0
100919,19960701,   80,    0
100919,19960702,   78,    0
100919,19960703,   97,    0
100919,19960704,   90,    0
100919,19960705,   83,    0
100919,19960706,   87,    0
100919,19960707,   53,    0
100919,19960708,   29,    0
100919,19960709,  106,    0
100919,19960710,   63,    0
100919,19960711,  139,    0
100919,19960712,  126,    0
100919,19960713,  110,    0
100919,19960714,  105,    0
100919,19960715,   32,    0
100919,19960716,   34,    0
100919,19960717,   40,    0
100919,19960718,   72,    0
100919,19960719,   87,    0
100919,19960720,   61,    0
100919,19960721,   57,    0
100919,19960722,  126,    0
100919,19960723,  136,    0
100919,19960724,  104,    0
100919,19960725,   38,    0
100919,19960726,  141,    0
100919,19960727,   67,    0
100919,19960728,   90,    0
100919,19960729,  112,    0
100919,19960730,  113,    0
100919,19960731,   85,    0
100919,19960801,   90,    0
100919,19960802,   56,    0
100919,19960803,  105,    0
100919,19960804,   55,    0
100919,19960805,  120,    0
100919,19960806,  114,    0
100919,19960807,  128,    0
100919,19960808,  102,    0
100919,19960809,  114,    0
100919,19960810,  126,    0
100919,19960811,   99,    0
100919,19960812,   58,    0
100919,19960813,  117,    0
100919,19960814,   88,    0
100919,19960815,   78,    0
100919,19960816,  115,    0
100919,19960817,  100,    0
100919,19960818,  122,    0
100919,19960819,   82,    0
100919,19960820,  140,    0
100919,19960821,  129,    0
100919,19960822,  119,    0
100919,19960823,  122,    0
100919,19960824,   66,    0
100919,19960825,  101,    0
100919,19960826,   95,    0
100919,19960827,   97,    0
100919,19960828,  108,    0
100919,19960829,   82,    0
100919,19960830,   48,    0
100919,19960831,   50,    0
100919,19960901,   49,    0
100919,19960902,  117,    0
100919,19960903,  140,    0
100919,19960904,  130,    0
100919,19960905,  103,    0
100919,19960906,   98,    0
100919,19960907,   54,    0
100919,19960908,   54,    0
100919,19960909,   63,    0
100919,19960910,   55,    0
100919,19960911,   84,    0
100919,19960912,   68,    0
100919,19960913,   32,    0
100919,19960914,   20,    0
100919,19960915,   45,    0
100919,19960916,   24,    0
100919,19960917,   60,    0
100919,19960918,   76,    0
100919,19960919,   67,    0
100919,19960920,   83,    0
100919,19960921,   88,    0
100919,19960922,   56,    0
100919,19960923,   67,    0
100919,19960924,   63,    0
100919,19960925,   84,    0
100919,19960926,   92,    0
100919,19960927,   87,    0
100919,19960928,   80,    0
100919,19960929,   84,    0
100919,19960930,   72,    0
100919,19961001,   20,    0
100919,19961002,   -5,    0
100919,19961003,   26,    0
100919,19961004,   54,    0
100919,19961005,   41,    0
100919,19961006,   76,    0
100919,19961007,   96,    0
100919,19961008,  -17,    0
100919,19961009,   29,    0
100919,19961010,   14,    0
100919,19961011,   39,    0
100919,19961012,   94,    0
100919,19961013,   85,    0
100919,19961014,   90,    0
100919,19961015,   87,    1
100919,19961016,   42,    0
100919,19961017,   38,    0
100919,19961018,   51,    0
100919,19961019,   66,    0
100919,19961020,   72,    0
100919,19961021,   78,    0
100919,19961022,   28,    0
100919,19961023,   80,    0
100919,19961024,   63,    0
100919,19961025,   97,    0
100919,19961026,   56,    0
100919,19961027,   65,    0
100919,19961028,   87,    1
100919,19961029,   30,    0
100919,19961030,   29,    0
100919,19961031,   69,    0
100919,19961101,   57,    0
100919,19961102,   69,    0
100919,19961103,  113,    1
100919,19961104,   78,    0
100919,19961105,   49,    0
100919,19961106,   39,    0
100919,19961107,  -18,    0
100919,19961108,  -39,    0
100919,19961109,  -30,    0
100919,19961110,  -33,    0
100919,19961111,  -25,    0
100919,19961112,    9,    0
100919,19961113,  -25,    0
100919,19961114,    0,    0
100919,19961115,   31,    0
100919,19961116,   17,    0
100919,19961117,   16,    0
100919,19961118,  -74,    0
100919,19961119,  -68,    0
100919,19961120,  -15,    0
100919,19961121,  -47,    0
100919,19961122,  -38,    0
100919,19961123,  -42,    0
100919,19961124,  -52,    0
100919,19961125,  -25,    0
100919,19961126,  -20,    0
100919,19961127,  -23,    0
100919,19961128,  -50,    0
100919,19961129,  -29,    0
100919,19961130,    3,    0
100919,19961201,  -21,    0
100919,19961202,   28,    1
100919,19961203,    2,    0
100919,19961204,    0,    0
100919,19961205,  -30,    0
100919,19961206,  -68,    0
100919,19961207,  -71,    0
100919,19961208,  -24,    0
100919,19961209,   34,    0
100919,19961210,   21,    0
100919,19961211,   23,    0
100919,19961212,  -16,    0
100919,19961213,  -20,    0
100919,19961214,  -69,    0
100919,19961215,   18,    0
100919,19961216,   25,    0
100919,19961217,    6,    0
100919,19961218,  -16,    0
100919,19961219,   16,    0
100919,19961220,    2,    0
100919,19961221,   -5,    0
100919,19961222,  -21,    0
100919,19961223,  -23,    0
100919,19961224,  -26,    0
100919,19961225,  -31,    0
100919,19961226,  -57,    0
100919,19961227,  -51,    0
100919,19961228,  -12,    0
100919,19961229,  -13,    0
100919,19961230,    9,    1
100919,19961231,  -18,    0
100919,19970101,  -20,    0
100919,19970102,  -33,    0
100919,19970103,  -29,    0
100919,19970104,  -14,    0
100919,19970105,  -14,    0
100919,19970106,  -21,    0
100919,19970107,  -12,    0
100919,19970108,  -14,    0
100919,19970109,  -12,    0
100919,19970110,   -6,    0
100919,19970111,  -16,    0
100919,19970112,   -2,    0
100919,19970113,   62,    0
100919,19970114,   42,    0
100919,19970115,   43,    1
100919,19970116,    0,    0
100919,19970117,   -9,    0
100919,19970118,    0,    0
100919,19970119,   -6,    0
100919,19970120,  -26,    0
100919,19970121,  -57,    0
100919,19970122,  -29,    0
100919,19970123,  -45,    0
100919,19970124,  -18,    0
100919,19970125,   -9,    0
100919,19970126,   -6,    0
100919,19970127,   20,    0
100919,19970128,  -41,    0
100919,19970129,  -42,    0
100919,19970130,  -30,    0
100919,19970131,  -30,    0
100919,19970201,  -23,    0
100919,19970202,    9,    0
100919,19970203,  -35,    0
100919,19970204,   21,    0
100919,19970205,  -32,    0
100919,19970206,  -24,    0
100919,19970207,   29,    0
100919,19970208,   12,    0
100919,19970209,   34,    0
100919,19970210,   48,    0
100919,19970211,    5,    0
100919,19970212,   29,    0
100919,19970213,   32,    0
100919,19970214,  -12,    0
100919,19970215,   -5,    0
100919,19970216,    7,    0
100919,19970217,   25,    0
100919,19970218,   10,    0
100919,19970219,    0,    0
100919,19970220,    5,    0
100919,19970221,   24,    0
100919,19970222,   28,    0
100919,19970223,   62,    1
100919,19970224,   28,    0
100919,19970225,   17,    0
100919,19970226,  -11,    0
100919,19970227,   -3,    0
100919,19970228,   29,    0
100919,19970301,   22,    0
100919,19970302,   27,    0
